Idade,Atrito,Viagens de negócios,Taxa Diária,Departamento,Distância de casa,Educação,Campo de Educação,Contagem de funcionários,Número do funcionário,Satisfação Ambiental,Gênero,Taxa horária,Envolvimento no Trabalho,Nível do trabalho,Função do Trabalho,Satisfação no Trabalho,Estado civil,Renda Mensal,Taxa Mensal,NumCompaniesWorked,Maiores de 18 anos,Ao longo do tempo,PorcentagemSalárioCaminhada,Classificação de desempenho,RelacionamentoSatisfação,Horas Padrão,Nível de opção de estoque,Total de anos de trabalho,Tempos de treinamentoÚltimo ano,WorkLifeBalance,AnosNaEmpresa,Anos na função atual,AnosDesdeÚltimaPromoção,AnosComCurrManager
26,Não,Viajar_Raramente,703,Vendas,28,2,Marketing,1,641,1,Macho,66,3,2,Executivo de vendas,2,Casado,6272,7428,1,S,Não,20,4,4,80,2,6,5,4,5,3,1,4
24,Não,Viajar_Raramente,823,Pesquisa e Desenvolvimento,17,2,Outro,1,643,4,Macho,94,2,1,Técnico de Laboratório,2,Casado,2127,9100,1,S,Não,21,4,4,80,1,1,2,3,1,0,0,0
50,Não,Viajar_Frequentemente,1246,Recursos Humanos,3,3,Médico,1,644,1,Macho,99,3,5,Gerente,2,Casado,18200,7999,1,S,Não,11,3,3,80,1,32,2,3,32,5,10,7
25,Não,Viajar_Raramente,622,Vendas,13,1,Médico,1,645,2,Macho,40,3,1,Representante de vendas,3,Casado,2096,26376,1,S,Não,11,3,3,80,0,7,1,3,7,4,0,6
24,Sim,Viajar_Frequentemente,1287,Pesquisa e Desenvolvimento,7,3,Ciências da Vida,1,647,1,Fêmea,55,3,1,Técnico de Laboratório,3,Casado,2886,14168,1,S,Sim,16,3,4,80,1,6,4,3,6,3,1,2
30,Sim,Viajar_Frequentemente,448,Vendas,12,4,Ciências da Vida,1,648,2,Macho,74,2,1,Representante de vendas,1,Casado,2033,14470,1,S,Não,18,3,3,80,1,1,2,4,1,0,0,0
34,Não,Viajar_Raramente,254,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,649,2,Macho,83,2,1,Cientista Pesquisador,4,Casado,3622,22794,1,S,Sim,13,3,4,80,1,6,3,3,6,5,1,3
31,Sim,Viajar_Raramente,1365,Vendas,13,4,Médico,1,650,2,Macho,46,3,2,Executivo de vendas,1,Divorciado,4233,11512,2,S,Não,17,3,3,80,0,9,2,1,3,1,1,2
35,Não,Viajar_Raramente,538,Pesquisa e Desenvolvimento,25,2,Outro,1,652,1,Macho,54,2,2,Técnico de Laboratório,4,Solteiro,3681,14004,4,S,Não,14,3,4,80,0,9,3,3,3,2,0,2
31,Não,Viajar_Raramente,525,Vendas,6,4,Médico,1,653,1,Macho,66,4,2,Executivo de vendas,4,Divorciado,5460,6219,4,S,Não,22,4,4,80,2,13,4,4,7,7,5,7
27,Não,Viajar_Raramente,798,Pesquisa e Desenvolvimento,6,4,Médico,1,655,1,Fêmea,66,2,1,Cientista Pesquisador,3,Divorciado,2187,5013,0,S,Não,12,3,3,80,2,6,5,2,5,3,0,3
37,Não,Viajar_Raramente,558,Vendas,2,3,Marketing,1,656,4,Macho,75,3,2,Executivo de vendas,3,Casado,9602,3010,4,S,Sim,11,3,3,80,1,17,3,2,3,0,1,0
20,Não,Viajar_Raramente,959,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,657,4,Fêmea,83,2,1,Cientista Pesquisador,2,Solteiro,2836,11757,1,S,Não,13,3,4,80,0,1,0,4,1,0,0,0
42,Não,Viajar_Raramente,622,Pesquisa e Desenvolvimento,2,4,Ciências da Vida,1,659,3,Fêmea,81,3,2,Representante de saúde,4,Casado,4089,5718,1,S,Não,13,3,2,80,2,10,4,3,10,2,2,2
43,Não,Viajar_Raramente,782,Pesquisa e Desenvolvimento,6,4,Outro,1,661,2,Macho,50,2,4,Diretor de Pesquisa,4,Divorciado,16627,2671,4,S,Sim,14,3,3,80,1,21,3,2,1,0,0,0
38,Não,Viajar_Raramente,362,Pesquisa e Desenvolvimento,1,1,Ciências da Vida,1,662,3,Fêmea,43,3,1,Cientista Pesquisador,1,Solteiro,2619,14561,3,S,Não,17,3,4,80,0,8,3,2,0,0,0,0
43,Não,Viajar_Frequentemente,1001,Pesquisa e Desenvolvimento,9,5,Médico,1,663,4,Macho,72,3,2,Técnico de Laboratório,3,Divorciado,5679,19627,3,S,Sim,13,3,2,80,1,10,3,3,8,7,4,7
48,Não,Viajar_Raramente,1236,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,664,4,Fêmea,40,2,4,Gerente,1,Casado,15402,17997,7,S,Não,11,3,1,80,1,21,3,1,3,2,0,2
44,Não,Viajar_Raramente,1112,Recursos Humanos,1,4,Ciências da Vida,1,665,1,Fêmea,50,2,2,Recursos Humanos,3,Solteiro,5985,26894,4,S,Não,11,3,2,80,0,10,1,4,2,2,0,2
34,Não,Viajar_Raramente,204,Vendas,14,3,Grau Técnico,1,666,3,Fêmea,31,3,1,Representante de vendas,3,Divorciado,2579,2912,1,S,Sim,18,3,4,80,2,8,3,3,8,2,0,6
27,Sim,Viajar_Raramente,1420,Vendas,2,1,Marketing,1,667,3,Macho,85,3,1,Representante de vendas,1,Divorciado,3041,16346,0,S,Não,11,3,2,80,1,5,3,3,4,3,0,2
21,Não,Viajar_Raramente,1343,Vendas,22,1,Grau Técnico,1,669,3,Macho,49,3,1,Representante de vendas,3,Solteiro,3447,24444,1,S,Não,11,3,3,80,0,3,2,3,3,2,1,2
44,Não,Viajar_Raramente,1315,Pesquisa e Desenvolvimento,3,4,Outro,1,671,4,Macho,35,3,5,Gerente,4,Casado,19513,9358,4,S,Sim,12,3,1,80,1,26,2,4,2,2,0,1
22,Não,Viajar_Raramente,604,Pesquisa e Desenvolvimento,6,1,Médico,1,675,1,Macho,69,3,1,Cientista Pesquisador,3,Casado,2773,12145,0,S,Não,20,4,4,80,0,3,3,3,2,2,2,2
33,Não,Viajar_Raramente,1216,Vendas,8,4,Marketing,1,677,3,Macho,39,3,2,Executivo de vendas,3,Divorciado,7104,20431,0,S,Não,12,3,4,80,0,6,3,3,5,0,1,2
32,Não,Viajar_Raramente,646,Pesquisa e Desenvolvimento,9,4,Ciências da Vida,1,679,1,Fêmea,92,3,2,Cientista Pesquisador,4,Casado,6322,18089,1,S,Sim,12,3,4,80,1,6,2,2,6,4,0,5
30,Não,Viajar_Frequentemente,160,Pesquisa e Desenvolvimento,3,3,Médico,1,680,3,Fêmea,71,3,1,Cientista Pesquisador,3,Divorciado,2083,22653,1,S,Não,20,4,3,80,1,1,2,3,1,0,0,0
53,Não,Viajar_Raramente,238,Vendas,1,1,Médico,1,682,4,Fêmea,34,3,2,Executivo de vendas,1,Solteiro,8381,7507,7,S,Não,20,4,4,80,0,18,2,4,14,7,8,10
34,Não,Viajar_Raramente,1397,Pesquisa e Desenvolvimento,1,5,Ciências da Vida,1,683,2,Macho,42,3,1,Cientista Pesquisador,4,Casado,2691,7660,1,S,Não,12,3,4,80,1,10,4,2,10,9,8,8
45,Sim,Viajar_Frequentemente,306,Vendas,26,4,Ciências da Vida,1,684,1,Fêmea,100,3,2,Executivo de vendas,1,Casado,4286,5630,2,S,Não,14,3,4,80,2,5,4,3,1,1,0,0
26,Não,Viajar_Raramente,991,Pesquisa e Desenvolvimento,6,3,Ciências da Vida,1,686,3,Fêmea,71,3,1,Técnico de Laboratório,4,Casado,2659,17759,1,S,Sim,13,3,3,80,1,3,2,3,3,2,0,2
37,Não,Viajar_Raramente,482,Pesquisa e Desenvolvimento,3,3,Outro,1,689,3,Macho,36,3,3,Diretor de Manufatura,3,Casado,9434,9606,1,S,Não,15,3,3,80,1,10,2,3,10,7,7,8
29,Não,Viajar_Raramente,1176,Vendas,3,2,Médico,1,690,2,Fêmea,62,3,2,Executivo de vendas,3,Casado,5561,3487,1,S,Não,14,3,1,80,1,6,5,2,6,0,1,2
35,Não,Viajar_Raramente,1017,Pesquisa e Desenvolvimento,6,4,Ciências da Vida,1,691,2,Macho,82,1,2,Cientista Pesquisador,4,Solteiro,6646,19368,1,S,Não,13,3,2,80,0,17,3,3,17,11,11,8
33,Não,Viajar_Frequentemente,1296,Pesquisa e Desenvolvimento,6,3,Ciências da Vida,1,692,3,Macho,30,3,2,Representante de saúde,4,Divorciado,7725,5335,3,S,Não,23,4,3,80,1,15,2,1,13,11,4,7
54,Não,Viajar_Raramente,397,Recursos Humanos,19,4,Médico,1,698,3,Macho,88,3,3,Recursos Humanos,2,Casado,10725,6729,2,S,Não,15,3,3,80,1,16,1,4,9,7,7,1
36,Não,Viajar_Raramente,913,Pesquisa e Desenvolvimento,9,2,Médico,1,699,2,Macho,48,2,2,Diretor de Manufatura,2,Divorciado,8847,13934,2,S,Sim,11,3,3,80,1,13,2,3,3,2,0,2
27,Não,Viajar_Raramente,1115,Pesquisa e Desenvolvimento,3,4,Médico,1,700,1,Macho,54,2,1,Cientista Pesquisador,4,Solteiro,2045,15174,0,S,Não,13,3,4,80,0,5,0,3,4,2,1,1
20,Sim,Viajar_Raramente,1362,Pesquisa e Desenvolvimento,10,1,Médico,1,701,4,Macho,32,3,1,Cientista Pesquisador,3,Solteiro,1009,26999,1,S,Sim,11,3,4,80,0,1,5,3,1,0,1,1
33,Sim,Viajar_Frequentemente,1076,Pesquisa e Desenvolvimento,3,3,Ciências da Vida,1,702,1,Macho,70,3,1,Cientista Pesquisador,1,Solteiro,3348,3164,1,S,Sim,11,3,1,80,0,10,3,3,10,8,9,7
35,Não,Não viagem,727,Pesquisa e Desenvolvimento,3,3,Ciências da Vida,1,704,3,Macho,41,2,1,Técnico de Laboratório,3,Casado,1281,16900,1,S,Não,18,3,3,80,2,1,3,3,1,0,0,0
23,Não,Viajar_Raramente,885,Pesquisa e Desenvolvimento,4,3,Médico,1,705,1,Macho,58,4,1,Cientista Pesquisador,1,Casado,2819,8544,2,S,Não,16,3,1,80,1,5,3,4,3,2,0,2
25,Não,Viajar_Raramente,810,Vendas,8,3,Ciências da Vida,1,707,4,Macho,57,4,2,Executivo de vendas,2,Casado,4851,15678,0,S,Não,22,4,3,80,1,4,4,3,3,2,1,2
38,Não,Viajar_Raramente,243,Vendas,7,4,Marketing,1,709,4,Fêmea,46,2,2,Executivo de vendas,4,Solteiro,4028,7791,0,S,Não,20,4,1,80,0,8,2,3,7,7,0,5
29,Não,Viajar_Frequentemente,806,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,710,2,Macho,76,1,1,Cientista Pesquisador,4,Divorciado,2720,18959,1,S,Não,18,3,4,80,1,10,5,3,10,7,2,8
48,Não,Viajar_Raramente,817,Vendas,2,1,Marketing,1,712,2,Macho,56,4,2,Executivo de vendas,2,Casado,8120,18597,3,S,Não,12,3,4,80,0,12,3,3,2,2,2,2
27,Não,Viajar_Frequentemente,1410,Vendas,3,1,Médico,1,714,4,Fêmea,71,4,2,Executivo de vendas,4,Divorciado,4647,16673,1,S,Sim,20,4,2,80,2,6,3,3,6,5,0,4
37,Não,Viajar_Raramente,1225,Pesquisa e Desenvolvimento,10,2,Ciências da Vida,1,715,4,Macho,80,4,1,Cientista Pesquisador,4,Solteiro,4680,15232,3,S,Não,17,3,1,80,0,4,2,3,1,0,0,0
50,Não,Viajar_Raramente,1207,Pesquisa e Desenvolvimento,28,1,Médico,1,716,4,Macho,74,4,1,Técnico de Laboratório,3,Casado,3221,3297,1,S,Sim,11,3,3,80,3,20,3,3,20,8,3,8
34,Não,Viajar_Raramente,1442,Pesquisa e Desenvolvimento,9,3,Médico,1,717,4,Fêmea,46,2,3,Representante de saúde,2,Solteiro,8621,17654,1,S,Não,14,3,2,80,0,9,3,4,8,7,7,7
24,Sim,Viajar_Raramente,693,Vendas,3,2,Ciências da Vida,1,720,1,Fêmea,65,3,2,Executivo de vendas,3,Solteiro,4577,24785,9,S,Não,14,3,1,80,0,4,3,3,2,2,2,0
39,Não,Viajar_Raramente,408,Pesquisa e Desenvolvimento,2,4,Grau Técnico,1,721,4,Fêmea,80,2,2,Representante de saúde,3,Solteiro,4553,20978,1,S,Não,11,3,1,80,0,20,4,3,20,7,11,10
32,Não,Viajar_Raramente,929,Vendas,10,3,Marketing,1,722,4,Macho,55,3,2,Executivo de vendas,4,Solteiro,5396,21703,1,S,Não,12,3,4,80,0,10,2,2,10,7,0,8
50,Sim,Viajar_Frequentemente,562,Vendas,8,2,Grau Técnico,1,723,2,Macho,50,3,2,Executivo de vendas,3,Casado,6796,23452,3,S,Sim,14,3,1,80,1,18,4,3,4,3,1,3
38,Não,Viajar_Raramente,827,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,724,2,Fêmea,33,4,2,Representante de saúde,4,Solteiro,7625,19383,0,S,Não,13,3,3,80,0,10,4,2,9,7,1,8
27,Não,Viajar_Raramente,608,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,725,3,Fêmea,68,3,3,Diretor de Manufatura,1,Casado,7412,6009,1,S,Não,11,3,4,80,0,9,3,3,9,7,0,7
32,Não,Viajar_Raramente,1018,Pesquisa e Desenvolvimento,3,2,Ciências da Vida,1,727,3,Fêmea,39,3,3,Diretor de Pesquisa,4,Solteiro,11159,19373,3,S,Não,15,3,4,80,0,10,6,3,7,7,7,7
47,Não,Viajar_Raramente,703,Vendas,14,4,Marketing,1,728,4,Macho,42,3,2,Executivo de vendas,1,Solteiro,4960,11825,2,S,Não,12,3,4,80,0,20,2,3,7,7,1,7
40,Não,Viajar_Frequentemente,580,Vendas,5,4,Ciências da Vida,1,729,4,Macho,48,2,3,Executivo de vendas,1,Casado,10475,23772,5,S,Sim,21,4,3,80,1,20,2,3,18,13,1,12
53,Não,Viajar_Raramente,970,Pesquisa e Desenvolvimento,7,3,Ciências da Vida,1,730,3,Macho,59,4,4,Diretor de Pesquisa,3,Casado,14814,13514,3,S,Não,19,3,3,80,0,32,3,3,5,1,1,3
41,Não,Viajar_Raramente,427,Recursos Humanos,10,4,Recursos Humanos,1,731,2,Macho,73,2,5,Gerente,4,Divorciado,19141,8861,3,S,Não,15,3,2,80,3,23,2,2,21,6,12,6
60,Não,Viajar_Raramente,1179,Vendas,16,4,Marketing,1,732,1,Macho,84,3,2,Executivo de vendas,1,Solteiro,5405,11924,8,S,Não,14,3,4,80,0,10,1,3,2,2,2,2
27,Não,Viajar_Frequentemente,294,Pesquisa e Desenvolvimento,10,2,Ciências da Vida,1,733,4,Macho,32,3,3,Diretor de Manufatura,1,Divorciado,8793,4809,1,S,Não,21,4,3,80,2,9,4,2,9,7,1,7
41,Não,Viajar_Raramente,314,Recursos Humanos,1,3,Recursos Humanos,1,734,4,Macho,59,2,5,Gerente,3,Casado,19189,19562,1,S,Não,12,3,2,80,1,22,3,3,22,7,2,10
50,Não,Viajar_Raramente,316,Vendas,8,4,Marketing,1,738,4,Macho,54,3,1,Representante de vendas,2,Casado,3875,9983,7,S,Não,15,3,4,80,1,4,2,3,2,2,2,2
28,Sim,Viajar_Raramente,654,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,741,1,Fêmea,67,1,1,Cientista Pesquisador,2,Solteiro,2216,3872,7,S,Sim,13,3,4,80,0,10,4,3,7,7,3,7
36,Não,Não viagem,427,Pesquisa e Desenvolvimento,8,3,Ciências da Vida,1,742,1,Fêmea,63,4,3,Diretor de Pesquisa,1,Casado,11713,20335,9,S,Não,14,3,1,80,1,10,2,3,8,7,0,5
38,Não,Viajar_Raramente,168,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,743,3,Fêmea,81,3,3,Diretor de Manufatura,3,Solteiro,7861,15397,4,S,Sim,14,3,4,80,0,10,4,4,1,0,0,0
44,Não,Não viagem,381,Pesquisa e Desenvolvimento,24,3,Médico,1,744,1,Macho,49,1,1,Técnico de Laboratório,3,Solteiro,3708,2104,2,S,Não,14,3,3,80,0,9,5,3,5,2,1,4
47,Não,Viajar_Frequentemente,217,Vendas,3,3,Médico,1,746,4,Fêmea,49,3,4,Executivo de vendas,3,Divorciado,13770,10225,9,S,Sim,12,3,4,80,2,28,2,2,22,2,11,13
30,Não,Viajar_Raramente,501,Vendas,27,5,Marketing,1,747,3,Macho,99,3,2,Executivo de vendas,4,Divorciado,5304,25275,7,S,Não,23,4,4,80,1,10,2,2,8,7,7,7
29,Não,Viajar_Raramente,1396,Vendas,10,3,Ciências da Vida,1,749,3,Macho,99,3,1,Representante de vendas,3,Solteiro,2642,2755,1,S,Não,11,3,3,80,0,1,6,3,1,0,0,0
42,Sim,Viajar_Frequentemente,933,Pesquisa e Desenvolvimento,19,3,Médico,1,752,3,Macho,57,4,1,Cientista Pesquisador,3,Divorciado,2759,20366,6,S,Sim,12,3,4,80,0,7,2,3,2,2,2,2
43,Não,Viajar_Frequentemente,775,Vendas,15,3,Ciências da Vida,1,754,4,Macho,47,2,2,Executivo de vendas,4,Casado,6804,23683,3,S,Não,18,3,3,80,1,7,5,3,2,2,2,2
34,Não,Viajar_Raramente,970,Pesquisa e Desenvolvimento,8,2,Médico,1,757,2,Fêmea,96,3,2,Representante de saúde,3,Solteiro,6142,7360,3,S,Não,11,3,4,80,0,10,2,3,5,1,4,3
23,Não,Viajar_Raramente,650,Pesquisa e Desenvolvimento,9,1,Médico,1,758,2,Macho,37,3,1,Técnico de Laboratório,1,Casado,2500,4344,1,S,Não,14,3,4,80,1,5,2,4,4,3,0,2
39,Não,Viajar_Raramente,141,Recursos Humanos,3,3,Recursos Humanos,1,760,3,Fêmea,44,4,2,Recursos Humanos,2,Casado,6389,18767,9,S,Não,15,3,3,80,1,12,3,1,8,3,3,6
56,Não,Viajar_Raramente,832,Pesquisa e Desenvolvimento,9,3,Médico,1,762,3,Macho,81,3,4,Representante de saúde,4,Casado,11103,20420,7,S,Não,11,3,3,80,0,30,1,2,10,7,1,1
40,Não,Viajar_Raramente,804,Pesquisa e Desenvolvimento,2,1,Médico,1,763,4,Fêmea,86,2,1,Cientista Pesquisador,4,Solteiro,2342,22929,0,S,Sim,20,4,4,80,0,5,2,2,4,2,2,3
27,Não,Viajar_Raramente,975,Pesquisa e Desenvolvimento,7,3,Médico,1,764,4,Fêmea,55,2,2,Representante de saúde,1,Solteiro,6811,23398,8,S,Não,19,3,1,80,0,9,2,1,7,6,0,7
29,Não,Viajar_Raramente,1090,Vendas,10,3,Marketing,1,766,4,Macho,83,3,1,Representante de vendas,2,Divorciado,2297,17967,1,S,Não,14,3,4,80,2,2,2,3,2,2,2,2
53,Não,Viajar_Raramente,346,Pesquisa e Desenvolvimento,6,3,Ciências da Vida,1,769,4,Macho,86,3,2,Técnico de Laboratório,4,Solteiro,2450,10919,2,S,Não,17,3,4,80,0,19,4,3,2,2,2,2
35,Não,Não viagem,1225,Pesquisa e Desenvolvimento,2,4,Ciências da Vida,1,771,4,Fêmea,61,3,2,Representante de saúde,1,Divorciado,5093,4761,2,S,Não,11,3,1,80,1,16,2,4,1,0,0,0
32,Não,Viajar_Frequentemente,430,Pesquisa e Desenvolvimento,24,4,Ciências da Vida,1,772,1,Macho,80,3,2,Técnico de Laboratório,4,Casado,5309,21146,1,S,Não,15,3,4,80,2,10,2,3,10,8,4,7
38,Não,Viajar_Raramente,268,Pesquisa e Desenvolvimento,2,5,Médico,1,773,4,Macho,92,3,1,Cientista Pesquisador,3,Casado,3057,20471,6,S,Sim,13,3,2,80,1,6,0,1,1,0,0,1
34,Não,Viajar_Raramente,167,Pesquisa e Desenvolvimento,8,5,Ciências da Vida,1,775,2,Fêmea,32,3,2,Diretor de Manufatura,1,Divorciado,5121,4187,3,S,Não,14,3,3,80,1,7,3,3,0,0,0,0
52,Não,Viajar_Raramente,621,Vendas,3,4,Marketing,1,776,3,Macho,31,2,4,Gerente,1,Casado,16856,10084,1,S,Não,11,3,1,80,0,34,3,4,34,6,1,16
33,Sim,Viajar_Raramente,527,Pesquisa e Desenvolvimento,1,4,Outro,1,780,4,Macho,63,3,1,Cientista Pesquisador,4,Solteiro,2686,5207,1,S,Sim,13,3,3,80,0,10,2,2,10,9,7,8
25,Não,Viajar_Raramente,883,Vendas,26,1,Médico,1,781,3,Fêmea,32,3,2,Executivo de vendas,4,Solteiro,6180,22807,1,S,Não,23,4,2,80,0,6,5,2,6,5,1,4
45,Não,Viajar_Raramente,954,Vendas,2,2,Grau Técnico,1,783,2,Macho,46,1,2,Representante de vendas,3,Solteiro,6632,12388,0,S,Não,13,3,1,80,0,9,3,3,8,7,3,1
23,Não,Viajar_Raramente,310,Pesquisa e Desenvolvimento,10,1,Médico,1,784,1,Macho,79,4,1,Cientista Pesquisador,3,Solteiro,3505,19630,1,S,Não,18,3,4,80,0,2,3,3,2,2,0,2
47,Sim,Viajar_Frequentemente,719,Vendas,27,2,Ciências da Vida,1,785,2,Fêmea,77,4,2,Executivo de vendas,3,Solteiro,6397,10339,4,S,Sim,12,3,4,80,0,8,2,3,5,4,1,3
34,Não,Viajar_Raramente,304,Vendas,2,3,Outro,1,786,4,Macho,60,3,2,Executivo de vendas,4,Solteiro,6274,18686,1,S,Não,22,4,3,80,0,6,5,3,6,5,1,4
55,Sim,Viajar_Raramente,725,Pesquisa e Desenvolvimento,2,3,Médico,1,787,4,Macho,78,3,5,Gerente,1,Casado,19859,21199,5,S,Sim,13,3,4,80,1,24,2,3,5,2,1,4
36,Não,Não viagem,1434,Vendas,8,4,Ciências da Vida,1,789,1,Macho,76,2,3,Executivo de vendas,1,Solteiro,7587,14229,1,S,Não,15,3,2,80,0,10,1,3,10,7,0,9
52,Não,Não viagem,715,Pesquisa e Desenvolvimento,19,4,Médico,1,791,4,Macho,41,3,1,Cientista Pesquisador,4,Casado,4258,26589,0,S,Não,18,3,1,80,1,5,3,3,4,3,1,2
26,Não,Viajar_Frequentemente,575,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,792,1,Fêmea,71,1,1,Técnico de Laboratório,4,Divorciado,4364,5288,3,S,Não,14,3,1,80,1,5,2,3,2,2,2,0
29,Não,Viajar_Raramente,657,Pesquisa e Desenvolvimento,27,3,Médico,1,793,2,Fêmea,66,3,2,Representante de saúde,3,Casado,4335,25549,4,S,Não,12,3,1,80,1,11,3,2,8,7,1,1
26,Sim,Viajar_Raramente,1146,Vendas,8,3,Grau Técnico,1,796,4,Macho,38,2,2,Executivo de vendas,1,Solteiro,5326,3064,6,S,Não,17,3,3,80,0,6,2,2,4,3,1,2
34,Não,Viajar_Raramente,182,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,797,2,Fêmea,72,4,1,Cientista Pesquisador,4,Solteiro,3280,13551,2,S,Não,16,3,3,80,0,10,2,3,4,2,1,3
54,Não,Viajar_Raramente,376,Pesquisa e Desenvolvimento,19,4,Médico,1,799,4,Fêmea,95,3,2,Diretor de Manufatura,1,Divorciado,5485,22670,9,S,Sim,11,3,2,80,2,9,4,3,5,3,1,4
27,Não,Viajar_Frequentemente,829,Vendas,8,1,Marketing,1,800,3,Macho,84,3,2,Executivo de vendas,4,Casado,4342,24008,0,S,Não,19,3,2,80,1,5,3,3,4,2,1,1
37,Não,Viajar_Raramente,571,Pesquisa e Desenvolvimento,10,1,Ciências da Vida,1,802,4,Fêmea,82,3,1,Cientista Pesquisador,1,Divorciado,2782,19905,0,S,Sim,13,3,2,80,2,6,3,2,5,3,4,3
38,Não,Viajar_Frequentemente,240,Pesquisa e Desenvolvimento,2,4,Ciências da Vida,1,803,1,Fêmea,75,4,2,Diretor de Manufatura,1,Solteiro,5980,26085,6,S,Sim,12,3,4,80,0,17,2,3,15,7,4,12
34,Não,Viajar_Raramente,121,Pesquisa e Desenvolvimento,2,4,Médico,1,804,3,Fêmea,86,2,1,Cientista Pesquisador,1,Solteiro,4381,7530,1,S,Não,11,3,3,80,0,6,3,3,6,5,1,3
35,Não,Viajar_Raramente,384,Vendas,8,4,Ciências da Vida,1,805,1,Fêmea,72,3,1,Representante de vendas,4,Casado,2572,20317,1,S,Não,16,3,2,80,1,3,1,2,3,2,0,2
30,Não,Viajar_Raramente,921,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,806,4,Macho,38,1,1,Técnico de Laboratório,3,Casado,3833,24375,3,S,Não,21,4,3,80,2,7,2,3,2,2,0,2
40,Não,Viajar_Frequentemente,791,Pesquisa e Desenvolvimento,2,2,Médico,1,807,3,Fêmea,38,4,2,Representante de saúde,2,Casado,4244,9931,1,S,Não,24,4,4,80,1,8,2,3,8,7,3,7
34,Não,Viajar_Raramente,1111,Vendas,8,2,Ciências da Vida,1,808,3,Fêmea,93,3,2,Executivo de vendas,1,Casado,6500,13305,5,S,Não,17,3,2,80,1,6,1,3,3,2,1,2
42,Não,Viajar_Frequentemente,570,Pesquisa e Desenvolvimento,8,3,Ciências da Vida,1,809,2,Macho,66,3,5,Gerente,4,Divorciado,18430,16225,1,S,Não,13,3,2,80,1,24,4,2,24,7,14,9
23,Sim,Viajar_Raramente,1243,Pesquisa e Desenvolvimento,6,3,Ciências da Vida,1,811,3,Macho,63,4,1,Técnico de Laboratório,1,Casado,1601,3445,1,S,Sim,21,4,3,80,2,1,2,3,0,0,0,0
24,Não,Não viagem,1092,Pesquisa e Desenvolvimento,9,3,Ciências da Vida,1,812,3,Macho,60,2,1,Técnico de Laboratório,2,Divorciado,2694,26551,1,S,Não,11,3,3,80,3,1,4,3,1,0,0,0
52,Não,Viajar_Raramente,1325,Pesquisa e Desenvolvimento,11,4,Ciências da Vida,1,813,4,Fêmea,82,3,2,Técnico de Laboratório,3,Casado,3149,21821,8,S,Não,20,4,2,80,1,9,3,3,5,2,1,4
50,Não,Viajar_Raramente,691,Pesquisa e Desenvolvimento,2,3,Médico,1,815,3,Macho,64,3,4,Diretor de Pesquisa,3,Casado,17639,6881,5,S,Não,16,3,4,80,0,30,3,3,4,3,0,3
29,Sim,Viajar_Raramente,805,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,816,2,Fêmea,36,2,1,Técnico de Laboratório,1,Casado,2319,6689,1,S,Sim,11,3,4,80,1,1,1,3,1,0,0,0
33,Não,Viajar_Raramente,213,Pesquisa e Desenvolvimento,7,3,Médico,1,817,3,Macho,49,3,3,Diretor de Pesquisa,3,Casado,11691,25995,0,S,Não,11,3,4,80,0,14,3,4,13,9,3,7
33,Sim,Viajar_Raramente,118,Vendas,16,3,Marketing,1,819,1,Fêmea,69,3,2,Executivo de vendas,1,Solteiro,5324,26507,5,S,Não,15,3,3,80,0,6,3,3,3,2,0,2
47,Não,Viajar_Raramente,202,Pesquisa e Desenvolvimento,2,2,Outro,1,820,3,Fêmea,33,3,4,Gerente,4,Casado,16752,12982,1,S,Sim,11,3,3,80,1,26,3,2,26,14,3,0
36,Não,Viajar_Raramente,676,Pesquisa e Desenvolvimento,1,3,Outro,1,823,3,Fêmea,35,3,2,Diretor de Manufatura,2,Casado,5228,23361,0,S,Não,15,3,1,80,1,10,2,3,9,7,0,5
29,Não,Viajar_Raramente,1252,Pesquisa e Desenvolvimento,23,2,Ciências da Vida,1,824,3,Macho,81,4,1,Cientista Pesquisador,3,Casado,2700,23779,1,S,Não,24,4,3,80,1,10,3,3,10,7,0,7
58,Sim,Viajar_Raramente,286,Pesquisa e Desenvolvimento,2,4,Ciências da Vida,1,825,4,Macho,31,3,5,Diretor de Pesquisa,2,Solteiro,19246,25761,7,S,Sim,12,3,4,80,0,40,2,3,31,15,13,8
35,Não,Viajar_Raramente,1258,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,826,4,Fêmea,40,4,1,Cientista Pesquisador,3,Solteiro,2506,13301,3,S,Não,13,3,3,80,0,7,0,3,2,2,2,2
42,Não,Viajar_Raramente,932,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,827,4,Fêmea,43,2,2,Diretor de Manufatura,4,Casado,6062,4051,9,S,Sim,13,3,4,80,1,8,4,3,4,3,0,2
